id,pedido_id,produto_id,quantidade,preco_praticado,desconto_aplicado
838,345,144,4,607.94,0.02
839,346,189,2,1538.59,0.25
840,346,99,3,2982.44,0.07
841,347,14,3,2117.03,0.12
842,347,156,2,43.81,0.25
843,348,91,4,2421.92,0.08
844,348,191,3,1442.95,0.24
845,349,131,4,2860.77,0.18
846,350,38,4,121.36,0.02
847,350,189,2,2010.42,0.02
848,350,146,5,2617.64,0.01
849,350,137,2,144.13,0.01
850,350,171,1,55.12,0.03
851,351,87,1,1669.85,0.01
852,351,5,2,1301.82,0.02
853,352,48,4,2807.21,0.11
854,352,150,3,1885.11,0.29
855,353,41,1,951.37,0.02
856,354,47,3,1500.52,0.03
857,354,89,1,1859.99,0.02
858,355,44,3,1119.91,0.02
859,355,83,4,3316.3,0.04
860,356,80,5,2283.96,0.05
861,356,32,3,351.36,0.05
862,357,81,1,1745.53,0.0
863,358,108,4,1081.5,0.03
864,359,9,1,2597.2,0.03
865,359,77,5,1535.09,0.02
866,360,41,3,922.25,0.05
867,360,43,2,1291.79,0.03
868,360,124,3,2154.83,0.02
869,360,111,5,2618.14,0.01
870,360,106,1,2257.5,0.02
871,361,84,1,1609.14,0.22
872,362,196,2,1041.94,0.02
873,362,90,3,577.74,0.05
874,362,151,5,701.11,0.03
875,362,115,2,3343.47,0.03
876,363,141,5,1802.37,0.03
877,363,5,4,1315.11,0.01
878,364,170,5,1307.81,0.03
879,364,40,4,463.9,0.02
880,364,84,5,2042.37,0.01
881,365,51,4,34.83,0.04
882,366,167,4,620.76,0.02
883,366,172,3,2648.04,0.03
884,366,1,2,1571.74,0.03
885,366,65,1,2626.33,
886,367,137,3,144.13,0.01
887,368,179,4,411.38,0.05
888,369,23,3,994.46,0.03
889,369,65,5,2545.93,0.05
890,369,34,4,1351.45,0.01
891,370,90,2,589.91,0.03
892,370,35,4,2862.84,0.01
893,370,68,3,1997.55,0.02
894,370,175,3,837.33,0.03
895,370,119,5,1122.45,0.03
896,371,177,1,556.26,0.03
897,372,181,2,1423.95,0.11
898,372,122,2,678.8,0.12
899,372,68,4,1752.96,0.14
900,372,75,2,1583.99,0.17
901,373,12,2,2491.64,0.07
902,373,42,1,2207.95,0.23
903,373,195,1,103.97,0.19
904,374,118,4,2876.84,0.04
905,374,59,3,632.68,0.02
906,375,75,4,1813.0,0.05
907,376,190,1,1958.22,0.03
908,376,115,2,3343.47,0.03
909,376,162,1,241.08,0.02
910,377,114,2,846.18,0.04
911,377,30,2,3175.41,0.02
912,378,161,1,2196.98,0.04
913,378,99,2,3078.65,0.04
914,378,199,4,1975.37,0.02
915,378,9,1,2597.2,0.03
916,379,193,3,1630.68,0.0
917,379,152,4,1717.21,0.01
918,379,183,5,328.4,0.03
919,379,114,2,863.81,0.02
920,380,85,5,3367.26,0.01
921,381,80,3,2187.79,0.09
922,381,189,5,1661.67,0.19
923,381,34,1,1351.45,0.01
924,382,39,5,180.9,0.0
925,382,4,5,3432.82,0.01
926,383,26,5,3064.15,0.0
927,383,120,4,712.9,0.03
928,384,77,2,1535.09,0.02
929,384,9,5,2597.2,0.03
930,384,26,3,2941.58,0.04
931,385,191,2,1898.62,0.0
932,386,122,4,740.51,0.04
933,386,5,4,1328.39,0.0
934,386,14,5,2357.61,0.02
935,387,159,1,3293.21,0.03
936,387,57,5,1826.71,0.03
937,388,142,1,3114.32,0.04
938,388,150,4,2575.44,0.03
939,388,118,1,2936.78,0.02
940,389,99,4,3206.93,0.0
941,389,15,3,1371.47,0.04
942,390,98,3,3115.55,0.01
943,390,150,1,2548.89,0.04
944,391,15,4,1414.32,0.01
945,391,156,3,55.49,0.05
946,391,78,2,3114.37,0.04
947,391,33,4,2172.48,0.04
948,391,109,1,1951.71,0.05
949,392,54,1,3214.16,0.03
950,392,14,3,2381.66,0.01
951,392,176,2,737.67,0.04
952,393,37,5,2017.74,0.12
953,393,157,5,522.58,0.24
954,393,60,5,457.46,0.09
955,394,129,4,1690.09,0.27
956,394,179,5,394.06,0.09
957,395,69,4,874.9,0.05
958,395,36,4,1490.09,0.02
959,396,137,2,138.31,0.05
960,396,187,4,789.92,0.01
961,397,94,3,2537.76,0.04
962,398,92,3,1964.34,0.04
963,398,34,5,1365.1,0.0
964,399,51,5,29.39,0.19
965,400,96,1,1117.63,0.28
966,401,38,4,104.03,0.16
967,401,94,4,2617.07,0.01
968,401,100,4,2283.62,0.18
969,401,118,4,2727.01,0.09
970,401,42,2,2207.95,0.23
971,402,109,4,2033.89,0.01
972,402,37,4,2247.03,0.02
973,403,98,2,2265.85,0.28
974,403,99,2,3046.58,0.05
975,403,103,1,1632.97,0.12
976,404,28,2,2773.46,0.05
977,404,30,5,3175.41,0.02
978,404,153,5,3333.21,0.01
979,405,180,5,3390.93,0.03
980,405,53,5,147.98,0.3
981,405,112,1,455.98,0.0
982,405,173,5,2124.54,0.16
983,406,134,2,245.12,0.13
984,406,148,1,375.92,0.23
985,407,189,1,2030.94,0.01
986,408,133,2,2375.7,0.16
987,409,100,5,2339.32,0.16
988,410,98,3,3021.14,0.04
989,410,3,2,2405.05,0.01
990,410,117,5,2323.14,0.04
991,411,178,1,1736.27,0.03
992,411,196,5,1041.94,0.02
993,411,112,3,433.18,0.05
994,412,106,5,2211.43,0.04
995,412,125,4,237.5,0.28
996,413,171,2,50.0,0.12
997,413,157,1,481.33,0.3
998,414,77,4,1535.09,0.02
999,415,110,5,1939.16,0.12
1000,415,159,2,3361.11,0.01
1001,415,7,4,367.93,0.26
1002,415,50,2,2198.27,0.26
1003,416,75,2,1889.34,0.01
1004,416,111,4,1983.44,0.25
1005,416,159,3,3361.11,0.01
1006,416,39,4,130.25,0.28
1007,417,85,1,2550.95,0.25
1008,417,33,2,2172.48,0.04
1009,417,96,2,1474.65,0.05
1010,418,120,4,617.36,0.16
1011,419,186,3,1602.34,0.26
1012,419,78,1,2433.11,0.25
1013,419,195,2,119.37,0.07
1014,419,40,4,336.09,0.29
1015,420,148,3,375.92,0.23
1016,421,47,4,1515.99,0.02
1017,421,21,3,1118.83,0.03
1018,422,163,3,734.01,0.04
1019,422,167,5,601.76,0.05
1020,422,90,2,589.91,0.03
1021,422,122,5,748.22,0.03
1022,423,14,4,1780.23,0.26
1023,424,41,2,951.37,0.02
1024,424,78,5,3211.7,0.01
1025,424,143,1,1414.17,0.04
1026,424,182,5,1036.58,0.0
1027,425,24,1,2853.68,0.03
1028,425,165,3,1815.25,0.05
1029,425,18,1,3455.49,0.01
1030,425,169,4,351.51,0.03
1031,425,122,2,771.36,0.0
1032,425,60,5,497.67,0.01
1033,426,78,1,2822.4,0.13
1034,426,166,2,1016.29,0.26
1035,426,164,3,1591.78,0.27
1036,426,144,3,583.13,0.06
1037,427,90,2,602.07,0.01
1038,428,154,5,994.57,0.01
1039,429,192,2,1583.16,0.06
1040,429,146,2,2406.11,0.09
1041,429,94,4,2617.07,0.01
1042,429,126,3,1940.18,0.15
1043,430,48,5,2744.13,0.13
1044,430,42,3,2236.63,0.22
1045,431,49,3,2075.58,0.01
1046,431,57,1,1864.38,0.01
1047,432,174,1,1136.48,0.05
1048,432,80,2,2308.0,0.04
1049,432,124,5,2198.81,0.0
1050,433,64,5,887.81,0.03
1051,433,14,5,2213.26,0.08
1052,433,83,4,3385.39,0.02
1053,434,167,5,601.76,0.05
1054,435,151,4,708.33,0.02
1055,436,87,1,1619.25,0.04
1056,436,61,2,401.34,0.04
1057,436,182,1,995.12,0.04
1058,437,140,2,895.29,0.04
1059,437,137,5,142.68,0.02
1060,438,68,1,1793.72,0.12
1061,438,61,2,296.82,0.29
1062,438,81,4,1536.07,0.12
1063,439,43,3,1265.15,0.05
1064,439,175,3,828.7,0.04
1065,439,190,2,1958.22,0.03
1066,440,4,5,3224.77,0.07
1067,440,175,4,656.05,0.24
1068,441,144,2,595.54,0.04
1069,441,142,2,3146.76,0.03
1070,442,145,4,3252.76,0.01
1071,442,48,1,3028.0,0.04
1072,443,27,3,1777.37,0.24
1073,443,155,1,792.08,0.11
1074,444,47,3,1546.93,0.0
1075,445,158,1,1895.01,0.01
1076,446,145,2,2464.22,0.25
1077,446,1,1,1393.5,0.14
1078,447,13,2,1876.34,0.05
1079,448,99,5,3142.79,0.02
1080,449,34,3,1201.29,0.12
1081,449,161,3,1945.24,0.15
1082,450,162,1,238.62,0.03
1083,450,185,4,932.67,0.03
1084,451,130,2,615.85,0.05
1085,451,195,5,124.51,0.03
1086,451,105,5,934.78,0.04
1087,451,85,1,3367.26,0.01
1088,451,162,5,233.7,0.05
1089,452,121,1,1282.76,0.04
1090,452,122,1,755.93,0.02
1091,453,89,1,1784.07,0.06
1092,454,118,2,2906.81,0.03
1093,454,171,2,56.82,0.0
1094,455,25,1,1163.44,0.08
1095,455,175,4,621.53,0.28
1096,455,7,2,392.79,0.21
1097,455,67,3,2772.98,0.05
1098,455,138,3,1465.48,0.15
1099,456,68,3,1671.42,0.18
1100,456,17,5,2444.87,0.26
1101,456,76,1,603.59,0.08
1102,456,57,1,1600.73,0.15
1103,457,53,3,207.17,0.02
1104,458,45,1,472.5,0.04
1105,459,161,2,2219.86,0.03
1106,460,52,4,1163.8,0.01
1107,460,181,4,1535.94,0.04
1108,460,75,5,1870.25,0.02
1109,460,192,3,1633.68,0.03
1110,461,90,3,589.91,0.03
1111,461,134,2,270.48,0.04
1112,462,146,2,2644.08,0.0
1113,462,141,5,1783.79,0.04
1114,462,75,2,1832.08,0.04
1115,463,1,3,1247.67,0.23
1116,463,176,1,583.99,0.24
1117,463,14,2,1828.35,0.24
1118,464,109,3,1972.25,0.04
1119,464,93,1,2857.38,
1120,465,105,3,954.26,0.02
1121,465,24,5,2941.94,0.0
1122,465,185,1,932.67,0.03
1123,465,95,1,2862.88,0.03
1124,466,147,1,2533.08,0.13
1125,467,83,2,3385.39,0.02
1126,467,47,4,1500.52,0.03
1127,467,75,4,1870.25,0.02
1128,467,189,1,1989.91,0.03
1129,468,65,5,2626.33,0.02
1130,469,25,4,1264.61,0.0
1131,469,80,3,2380.13,0.01
1132,470,179,4,389.73,0.1
1133,471,42,4,2724.1,0.05
1134,472,19,4,742.05,0.21
1135,472,7,4,367.93,0.26
1136,472,138,3,1637.89,0.05
1137,472,179,1,428.7,0.01
1138,472,6,2,2382.14,0.11
1139,473,144,1,607.94,0.02
1140,473,47,1,1515.99,0.02
1141,474,126,4,2236.91,0.02
1142,474,183,4,328.4,0.03
1143,475,9,2,2061.7,0.23
1144,476,115,5,3171.13,0.08
1145,476,57,2,1355.91,0.28
1146,477,192,3,1178.95,0.3
1147,477,57,4,1826.71,0.03
1148,478,30,1,2883.79,0.11
1149,478,59,5,613.31,0.05
1150,479,15,1,1385.75,0.03
1151,479,168,5,983.33,0.04
1152,479,7,5,482.28,0.03
1153,479,128,5,1285.16,0.04
1154,479,63,4,2893.61,0.03
1155,479,140,4,904.61,0.03
1156,480,20,1,2232.13,0.04
1157,480,23,2,984.21,0.04
1158,481,123,1,1955.79,0.02
1159,482,118,5,2846.87,0.05
1160,482,84,4,1980.48,0.04
1161,483,6,3,2569.5,0.04
1162,484,106,2,2234.46,0.03
1163,484,33,5,2195.11,0.03
1164,484,69,5,828.86,0.1
1165,484,165,5,1413.98,0.26
1166,484,156,3,53.15,0.09
1167,484,146,2,2300.35,0.13
1168,485,106,5,2257.5,0.02
1169,485,128,1,1325.32,0.01
1170,486,126,5,2214.08,0.03
1171,486,64,5,906.12,0.01
1172,487,126,1,2282.56,0.0
1173,487,200,3,2429.6,0.03
1174,488,40,5,468.64,0.01
1175,489,189,3,1948.88,0.05
1176,489,140,5,885.96,0.05
1177,489,52,5,1175.56,0.0
1178,489,98,1,3115.55,0.01
1179,489,151,1,708.33,0.02
1180,490,92,4,1739.26,0.15
1181,491,166,1,1043.75,0.24
1182,491,148,4,468.68,0.04
1183,492,125,5,293.58,0.11
1184,492,51,1,31.2,0.14
1185,493,193,1,1549.15,0.05
1186,493,160,1,2701.0,0.09
1187,493,74,1,2617.51,0.08
1188,493,91,1,2342.94,
1189,494,30,3,2980.99,0.08
1190,494,46,1,337.67,0.25
1191,495,109,2,1972.25,0.04
1192,495,124,4,2154.83,0.02
1193,495,58,2,1893.01,0.03
1194,495,161,4,2219.86,0.03
1195,495,197,1,2920.12,0.0
1196,495,195,4,123.23,0.04
1197,496,148,4,483.33,0.01
1198,496,90,4,595.99,0.02
1199,497,70,3,1153.25,0.02
1200,497,44,1,1097.06,0.04
1201,497,149,4,88.25,0.01
1202,497,159,1,3225.31,0.05
1203,498,2,5,3395.23,0.0
1204,498,172,1,2620.74,0.04
1205,498,38,3,123.84,0.0
1206,499,157,3,577.59,0.16
1207,499,49,4,1698.21,0.19
1208,499,155,4,783.18,0.12
1209,499,125,4,286.98,0.13
1210,499,148,5,434.51,0.11
1211,500,161,1,2082.55,0.09
1212,500,159,1,2580.25,0.24
1213,501,36,2,1474.88,0.03
1214,501,187,4,765.98,0.04
1215,502,162,5,238.62,0.03
1216,503,181,3,1599.94,0.0
1217,503,115,1,3343.47,0.03
1218,503,120,2,727.6,0.01
1219,504,83,3,3350.85,0.03
1220,504,181,5,1535.94,0.04
1221,504,91,5,2553.54,0.03
1222,505,25,2,1251.96,0.01
1223,505,183,1,331.79,0.02
1224,505,65,2,2679.93,0.0
1225,505,159,3,3259.26,0.04
1226,506,92,5,1493.72,0.27
1227,507,32,3,366.15,0.01
1228,508,112,3,437.74,0.04
1229,508,83,1,3350.85,0.03
1230,509,154,4,964.44,0.04
1231,509,114,2,749.22,0.15
1232,509,98,2,2958.2,0.06
1233,510,91,4,2316.62,0.12
1234,510,154,2,974.48,0.03
1235,510,94,1,2114.8,0.2
1236,510,64,3,677.3,0.26
1237,510,98,5,3084.08,0.02
1238,510,116,5,1072.9,0.13
1239,511,77,5,1503.76,0.04
1240,512,44,5,1097.06,0.04
1241,513,69,3,801.23,0.13
1242,514,63,2,2953.27,0.01
1243,514,199,4,1975.37,0.02
1244,514,196,3,1063.2,0.0
1245,515,158,5,1799.3,0.06
1246,515,35,3,2255.57,0.22
1247,515,124,2,1583.14,0.28
1248,516,8,5,1078.55,0.11
1249,517,189,1,1969.39,0.04
1250,517,137,1,141.22,
1251,517,146,4,2511.88,0.05
1252,518,96,4,1241.81,0.2
1253,519,54,4,2849.67,0.14
1254,520,191,3,1860.65,0.02
1255,520,120,5,705.55,0.04
1256,520,2,1,3259.42,0.04
1257,520,31,2,170.66,0.05
1258,520,49,5,2033.65,0.03
1259,521,73,1,1458.42,0.03
1260,522,30,5,3207.81,0.01
1261,522,189,2,1825.79,0.11
1262,523,105,4,954.26,0.02
1263,523,136,2,1428.02,0.01
1264,524,196,3,956.88,0.1
1265,524,111,5,2115.67,0.2
1266,525,156,1,50.82,0.13
1267,525,54,1,2783.4,0.16
1268,526,76,1,636.4,0.03
1269,526,86,5,2345.35,0.03
1270,526,49,2,2033.65,0.03
1271,526,47,3,1531.46,0.01
1272,526,174,1,1136.48,0.05
1273,527,104,2,1948.57,0.04
1274,527,192,3,1263.16,0.25
1275,527,125,2,263.89,0.2
1276,528,187,2,773.96,0.03
1277,529,161,3,2196.98,0.04
1278,529,175,1,863.23,0.0
1279,529,172,4,2675.34,0.02
1280,529,199,2,1975.37,0.02
1281,529,138,3,1655.14,0.04
1282,530,180,3,3460.84,0.01
1283,531,65,5,2626.33,0.02
1284,532,129,4,2268.89,0.02
1285,533,11,4,1450.84,0.0
1286,534,35,1,2862.84,0.01
1287,534,63,3,2893.61,0.03
1288,535,9,5,2650.75,0.01
1289,536,85,4,3333.24,0.02
1290,537,48,4,3059.54,0.03
1291,537,12,1,2652.39,0.01
1292,538,64,4,906.12,0.01
1293,538,16,1,407.22,0.0
1294,538,118,2,2966.74,0.01
1295,539,25,5,1226.67,0.03
1296,540,80,2,2356.09,0.02
1297,540,158,2,1856.73,0.03
1298,541,64,2,750.52,0.18
1299,541,15,5,1271.46,0.11
1300,541,2,1,2953.85,0.13
1301,541,184,2,2393.34,0.25
1302,542,140,1,923.26,0.01
1303,542,163,2,734.01,0.04
1304,542,109,5,2054.43,0.0
1305,542,82,1,3268.3,0.0
1306,543,124,2,2176.82,0.01
1307,543,56,1,2155.42,0.03
1308,543,140,3,895.29,0.04
1309,543,89,1,1878.97,0.01
1310,544,12,2,2223.72,0.17
1311,544,32,2,355.06,0.04
1312,545,72,5,782.16,0.08
1313,545,188,2,81.19,0.18
1314,545,110,5,1939.16,0.12
1315,545,177,1,544.79,0.05
1316,545,169,2,264.54,0.27
1317,546,167,1,627.1,0.01
1318,546,179,3,433.03,0.0
1319,547,77,2,1503.76,0.04
1320,547,128,2,1245.0,0.07
1321,547,51,5,25.4,0.3
1322,547,115,4,3240.07,0.06
1323,548,50,1,2851.81,0.04
1324,548,87,3,1669.85,0.01
1325,549,7,2,452.45,0.09
1326,549,200,4,2304.36,0.08
1327,549,82,4,2745.37,0.16
1328,549,78,5,2725.08,
1329,549,144,4,539.7,0.13
1330,550,150,3,2628.54,0.01
1331,550,64,4,906.12,0.01
1332,550,182,4,1036.58,0.0
1333,551,111,5,2538.81,0.04
1334,551,170,3,1321.29,0.02
1335,552,118,3,2876.84,0.04
1336,552,120,2,712.9,0.03
1337,552,114,5,846.18,0.04
1338,553,141,3,1765.2,0.05
1339,553,87,5,1652.99,0.02
1340,553,113,1,426.49,0.03
1341,554,149,1,89.14,0.0
1342,554,29,3,1201.97,0.02
1343,555,85,1,3197.19,0.06
1344,555,64,4,869.51,0.05
1345,556,196,4,1010.04,0.05
1346,556,8,2,896.77,0.26
1347,557,24,2,2530.07,0.14
1348,558,89,2,1822.03,0.04
1349,558,71,3,667.58,0.04
1350,559,63,4,2953.27,0.01
1351,559,31,1,177.84,0.01
1352,560,200,2,2454.65,0.02
1353,560,140,3,904.61,0.03
1354,560,134,1,278.93,
1355,561,194,3,898.64,0.02
1356,561,100,1,2784.9,0.0
1357,562,21,5,1130.36,0.02
1358,562,11,2,1378.3,0.05
1359,562,146,3,2644.08,0.0
1360,562,63,4,2953.27,0.01
1361,563,133,3,2658.53,0.06
1362,563,148,2,351.51,0.28
1363,564,180,4,3355.97,0.04
1364,564,141,5,1783.79,0.04
1365,565,12,5,2572.01,0.04
1366,565,78,4,3146.82,0.03
1367,566,15,2,1428.61,0.0
1368,567,72,3,824.66,0.03
1369,567,166,3,1318.43,0.04
1370,568,182,5,1005.48,0.03
1371,568,110,3,2181.55,0.01
1372,568,18,5,3315.87,0.05
1373,568,171,2,54.55,0.04
1374,568,174,4,1196.29,0.0
1375,569,48,1,2271.0,0.28
1376,569,6,2,2649.79,0.01
1377,570,181,1,1567.94,0.02
1378,571,88,1,2129.28,0.27
1379,572,141,4,1858.11,0.0
1380,572,93,3,2770.79,0.04
1381,572,47,3,1515.99,0.02
1382,572,158,4,1856.73,0.03
1383,572,192,3,1667.37,0.01
1384,573,171,1,56.25,0.01
1385,573,45,2,482.35,0.02
1386,573,175,3,837.33,0.03
1387,574,163,4,749.3,0.02
1388,574,107,5,2890.19,0.01
1389,574,190,5,1917.84,0.05
1390,574,58,3,1893.01,0.03
1391,574,10,5,1519.03,0.03
1392,575,26,4,2573.89,0.16
1393,576,125,4,316.67,0.04
1394,577,153,3,3232.2,0.04
1395,577,34,2,1337.8,0.02
1396,578,64,1,814.59,0.11
1397,579,154,3,773.56,0.23
1398,579,122,2,632.52,0.18
1399,580,194,2,898.64,0.02
1400,580,135,4,2115.27,0.05
1401,580,177,5,561.99,0.02
1402,581,38,1,120.12,0.03
1403,581,175,3,820.07,0.05
1404,581,122,5,755.93,0.02
1405,581,6,5,2649.79,0.01
1406,582,64,3,896.96,0.02
1407,582,103,1,1837.09,0.01
1408,582,55,2,2438.77,0.03
1409,583,96,3,1365.99,0.12
1410,583,31,5,170.66,0.05
1411,584,190,3,1675.59,0.17
1412,584,43,5,1158.61,0.13
1413,585,33,4,1742.51,0.23
1414,586,181,1,1583.94,0.01
1415,586,58,5,1893.01,
1416,587,21,3,1107.29,0.04
1417,587,87,3,1619.25,0.04
1418,588,82,1,2941.47,0.1
1419,588,70,2,1141.49,0.03
1420,589,120,1,668.8,0.09
1421,589,76,3,583.91,0.11
1422,589,55,2,1910.79,0.24
1423,589,110,5,1586.58,0.28
1424,589,24,3,2382.97,0.19
1425,589,99,2,2501.41,0.22
1426,590,180,1,3495.8,0.0
1427,591,100,5,2729.2,0.02
1428,591,102,5,643.55,0.01
1429,592,96,2,1536.74,0.01
1430,592,29,2,1177.44,0.04
1431,592,129,4,2222.58,0.04
1432,593,70,4,1165.02,0.01
1433,593,141,3,1802.37,0.03
1434,593,152,4,1699.87,0.02
1435,593,185,5,923.06,0.04
1436,593,129,5,2315.19,0.0
1437,593,29,2,1189.7,0.03
1438,594,12,4,2357.68,0.12
1439,594,177,4,447.3,0.22
1440,595,28,5,2802.65,0.04
1441,595,172,4,2593.44,0.05
1442,595,63,5,2983.1,0.0
1443,596,141,2,1783.79,0.04
1444,596,172,5,2620.74,0.04
1445,596,31,1,172.45,0.04
1446,597,17,3,3072.61,0.07
1447,597,81,3,1466.25,0.16
1448,597,75,2,1736.66,0.09
1449,598,153,4,3299.54,0.02
1450,598,183,3,335.17,0.01
1451,599,96,3,1381.51,0.11
1452,599,105,2,798.46,0.18
1453,599,5,1,1022.86,0.23
1454,600,181,2,1487.94,0.07
1455,600,171,1,55.68,0.02
1456,601,138,3,1706.86,0.01
1457,602,87,3,1686.72,0.0
1458,602,28,5,2802.65,0.04
1459,602,198,5,1476.59,0.04
1460,603,198,2,1461.2,0.05
1461,603,88,5,2770.98,0.05
1462,604,50,4,2792.4,0.06
1463,604,52,2,1128.54,0.04
1464,605,128,1,1285.16,0.04
1465,606,59,4,639.13,0.01
1466,606,154,2,964.44,0.04
1467,606,192,2,1633.68,0.03
1468,606,30,2,3175.41,0.02
1469,607,139,1,712.06,0.04
1470,608,177,2,550.52,0.04
1471,609,132,2,2368.5,0.26
1472,609,48,2,2870.29,0.09
1473,609,103,3,1410.29,0.24
1474,610,17,3,3270.84,0.01
1475,610,20,2,2208.88,0.05
1476,610,195,2,128.36,0.0
1477,611,122,4,748.22,0.03
1478,611,50,3,2911.23,0.02
1479,611,79,4,361.44,0.02
1480,611,152,4,1682.52,0.03
1481,612,103,1,1799.98,0.03
1482,613,75,1,1908.42,0.0
1483,614,185,4,759.6,0.21
1484,615,54,2,3280.43,0.01
1485,615,158,1,1607.89,0.16
1486,615,57,2,1355.91,0.28
1487,615,81,1,1361.51,0.22
1488,615,91,1,2106.02,0.2
1489,616,153,5,3232.2,0.04
1490,616,192,4,1684.21,0.0
1491,616,70,5,1141.49,0.03
1492,617,54,5,2518.31,0.24
1493,617,126,1,2099.96,0.08
1494,617,111,2,2009.89,0.24
1495,617,138,2,1224.11,0.29
1496,618,50,1,2970.64,0.0
1497,618,54,3,3247.3,0.02
1498,618,93,3,2857.38,0.01
1499,619,148,1,478.45,0.02
1500,619,123,4,1975.74,0.01
1501,620,5,3,956.44,0.28
1502,620,99,4,2822.1,0.12
1503,620,77,4,1096.49,0.3
1504,621,179,2,428.7,0.01
1505,621,13,5,1896.09,0.04
1506,621,8,1,1187.61,0.02
1507,621,138,5,1655.14,0.04
1508,621,105,3,963.99,0.01
1509,621,181,1,1551.94,0.03
1510,622,92,1,1473.26,0.28
1511,622,33,3,1787.77,0.21
1512,622,83,1,2590.86,0.25
1513,622,116,1,937.25,0.24
1514,623,133,3,2828.22,0.0
1515,623,88,2,2800.15,0.04
1516,623,188,2,96.04,0.03
1517,623,173,2,2503.93,0.01
1518,623,89,1,1822.03,0.04
1519,624,143,4,1443.63,0.02
1520,624,148,4,478.45,0.02
1521,625,163,5,703.42,0.08
1522,625,68,1,1691.81,0.17
1523,625,75,1,1793.91,0.06
1524,625,106,4,1727.68,0.25
1525,625,86,2,2393.71,0.01
1526,626,15,5,1400.04,0.02
1527,626,50,3,2881.52,0.03
1528,627,99,4,3142.79,0.02
1529,627,149,1,87.36,0.02
1530,628,92,3,2005.27,0.02
1531,629,144,4,583.13,0.06
1532,629,145,4,3022.77,0.08
1533,629,4,1,2531.28,0.27
1534,630,178,4,1593.07,0.11
1535,630,181,2,1567.94,0.02
1536,631,61,4,409.7,0.02
1537,631,89,4,1822.03,0.04
1538,631,40,1,463.9,0.02
1539,632,29,2,1226.5,0.0
1540,632,59,3,619.77,0.04
1541,632,46,5,450.22,0.0
1542,633,177,5,567.73,0.01
1543,634,157,2,653.23,0.05
1544,635,158,2,1397.33,0.27
1545,635,34,1,1296.84,0.05
1546,636,160,5,2730.68,0.08
1547,637,141,5,1839.53,0.01
1548,637,23,3,984.21,0.04
1549,637,27,4,2268.49,0.03
1550,637,112,5,451.42,0.01
1551,638,87,5,1467.45,0.13
1552,638,118,3,2697.04,0.1
1553,639,179,3,428.7,0.01
1554,639,155,4,863.28,0.03
1555,640,41,1,951.37,0.02
1556,640,112,3,442.3,0.03
1557,641,189,1,1866.82,0.09
1558,642,12,5,2598.8,0.03
1559,643,191,1,1499.91,0.21
1560,643,54,1,2551.45,0.23
1561,643,60,1,356.92,0.29
1562,644,53,3,181.8,0.14
1563,644,58,2,1639.31,0.16
1564,644,29,1,993.47,0.19
1565,645,67,3,2335.14,0.2
1566,645,165,1,1757.93,0.08
1567,646,185,3,932.67,0.03
1568,647,13,1,1896.09,0.04
1569,647,145,4,3252.76,0.01
1570,648,182,5,1005.48,0.03
1571,649,121,1,1322.85,0.01
1572,649,105,4,973.73,0.0
1573,650,47,4,1253.01,0.19
1574,650,195,4,121.94,0.05
1575,650,114,4,696.34,0.21
1576,651,33,5,2195.11,0.03
1577,652,75,2,1545.82,0.19
1578,652,120,3,587.96,0.2
1579,653,77,2,1503.76,0.04
1580,653,200,1,2504.74,0.0
1581,653,4,5,3432.82,0.01
1582,653,191,1,1860.65,0.02
1583,653,116,2,1208.56,0.02
1584,653,121,1,1336.21,0.0
1585,654,138,5,1672.38,0.03
1586,654,181,5,1567.94,0.02
1587,655,71,2,695.4,0.0
1588,656,77,5,1378.45,0.12
1589,657,136,1,1327.04,0.08
1590,657,165,1,1738.82,0.09
1591,657,60,1,442.38,0.12
1592,657,120,1,543.86,0.26
1593,658,147,1,2795.13,0.04
1594,658,129,4,2268.89,0.02
1595,658,149,1,89.14,0.0
1596,658,143,1,1414.17,0.04
1597,658,105,5,934.78,0.04
1598,659,31,3,176.05,0.02
1599,659,73,4,1488.49,0.01
1600,660,187,1,765.98,0.04
1601,660,134,5,273.3,0.03
1602,660,18,4,3420.58,0.02
1603,661,57,4,1883.21,0.0
1604,661,149,2,84.68,0.05
1605,662,42,5,2781.45,0.03
1606,663,61,4,405.52,0.03
1607,663,121,2,1296.12,0.03
1608,663,90,2,535.17,0.12
1609,664,187,5,789.92,0.01
1610,665,150,3,2575.44,0.03
1611,666,136,5,1355.89,0.06
1612,667,44,3,959.93,0.16
1613,667,156,3,42.06,0.28
1614,668,118,1,2936.78,0.02
1615,668,156,2,57.83,0.01
1616,668,109,5,1992.8,0.03
1617,669,134,3,281.75,0.0
1618,669,173,2,2478.64,0.02
1619,670,156,5,54.32,0.07
1620,670,139,5,608.22,0.18
1621,670,84,3,1567.88,0.24
1622,671,78,2,3114.37,0.04
1623,671,45,1,487.27,0.01
1624,671,107,4,2831.8,0.03
1625,672,199,3,1552.07,0.23
1626,672,177,3,424.36,0.26
1627,672,119,3,821.59,0.29
1628,673,32,3,366.15,0.01
1629,674,124,2,2176.82,0.01
1630,675,147,3,2125.46,0.27
1631,675,80,3,2259.92,0.06
1632,675,34,4,1337.8,0.02
1633,675,14,4,2044.86,0.15
1634,676,186,2,2122.02,0.02
1635,677,177,5,567.73,0.01
1636,677,47,5,1485.05,0.04
1637,678,161,3,2265.63,0.01
